customer_id,age,annual_income,spending_score,purchase_frequency,avg_order_value,days_since_last_purchase,preferred_category,payment_method,geographic_region
C1211,48,61615,56,10,139.72,78,Books,PayPal,Norte
C1212,41,34531,66,20,115.75,48,Beauty,Cash,Centro
C1213,49,44449,50,12,84.81,86,Home_Garden,Bank_Transfer,Sur
C1214,47,48872,37,9,115.02,85,Electronics,PayPal,Sur
C1215,31,40331,76,20,132.12,43,Sports,Debit_Card,Oriente
C1216,38,52251,70,10,148.01,85,Clothing,Debit_Card,Sur
C1217,56,91436,62,22,192.56,33,Luxury,Cash,Sur
C1218,18,25354,100,25,25.94,4,Food,PayPal,Norte
C1219,26,31422,67,17,55.2,56,Clothing,Cash,Norte
C1220,36,64652,92,21,147.29,31,Food,Credit_Card,Norte
C1221,26,40624,100,25,105.61,28,Beauty,PayPal,Oriente
C1222,39,72371,50,17,192.82,66,Food,Cash,Sur
C1223,36,51049,68,24,42.07,32,Electronics,Credit_Card,Sur
C1224,29,25000,100,25,43.34,1,Electronics,Credit_Card,Oriente
C1225,25,31564,79,18,49.84,76,Electronics,Debit_Card,Sur
C1226,46,54610,43,14,118.91,57,Electronics,PayPal,Centro
C1227,39,80066,60,16,171.87,57,Books,Credit_Card,Centro
C1228,20,25000,100,25,12.42,29,Food,Credit_Card,Centro
C1229,39,30654,64,18,58.11,51,Clothing,Cash,Occidente
C1230,44,62046,67,12,121.91,73,Electronics,Bank_Transfer,Sur
C1231,45,59018,60,13,116.96,52,Food,PayPal,Centro
C1232,18,46048,100,19,89.07,42,Electronics,Bank_Transfer,Oriente
C1233,29,36395,85,25,85.94,18,Clothing,Credit_Card,Centro
C1234,33,62779,90,19,148.32,16,Electronics,Bank_Transfer,Sur
C1235,30,25000,78,20,-3.41,47,Sports,Bank_Transfer,Occidente
C1236,35,58979,62,17,118.94,71,Books,Bank_Transfer,Centro
C1237,50,62098,49,18,79.05,52,Books,Debit_Card,Occidente
C1238,36,57318,74,16,94,50,Clothing,PayPal,Centro
C1239,29,39966,75,14,78.42,48,Clothing,Cash,Occidente
C1240,50,86638,35,13,218.71,65,Sports,Bank_Transfer,Occidente
C1241,49,83700,44,8,215.73,98,Luxury,Cash,Occidente
C1242,28,36847,100,19,116.49,38,Electronics,PayPal,Oriente
C1243,26,41222,99,25,28.64,3,Beauty,Credit_Card,Centro
C1244,34,38422,93,23,115.58,44,Home_Garden,Debit_Card,Sur
C1245,18,28437,92,22,68.38,36,Home_Garden,PayPal,Sur
C1246,27,47397,100,25,62.91,24,Electronics,Debit_Card,Sur
C1247,42,34814,66,16,109.34,61,Books,Debit_Card,Oriente
C1248,41,67396,60,14,171.68,63,Luxury,PayPal,Norte
C1249,25,39051,97,23,88.76,11,Sports,Credit_Card,Sur
C1250,29,51613,92,24,157.39,36,Home_Garden,Cash,Oriente
C1251,41,35064,37,9,71.61,63,Clothing,PayPal,Occidente
C1252,65,107593,54,14,202.14,72,Clothing,PayPal,Centro
C1253,28,52666,53,13,127.34,69,Home_Garden,Credit_Card,Sur
C1254,40,79849,60,15,169.12,75,Luxury,Debit_Card,Centro
C1255,27,25000,82,17,42.47,44,Beauty,Debit_Card,Occidente
C1256,26,63047,85,17,135.6,58,Home_Garden,Cash,Oriente
C1257,50,39825,60,10,89.85,87,Beauty,PayPal,Centro
C1258,35,44873,88,23,58.28,41,Beauty,Credit_Card,Norte
C1259,18,27701,68,17,37.7,49,Food,Bank_Transfer,Sur
C1260,37,61610,59,17,126.52,36,Luxury,Debit_Card,Norte
C1261,36,85999,69,21,219.01,31,Books,PayPal,Occidente
C1262,26,45620,95,19,58.43,48,Food,Debit_Card,Occidente
C1263,42,46864,55,13,119.08,64,Electronics,PayPal,Oriente
C1264,26,37310,98,23,23.71,39,Sports,Bank_Transfer,Occidente
C1265,38,37733,54,14,43.98,67,Beauty,Debit_Card,Oriente
C1266,42,61118,56,17,109.52,47,Electronics,PayPal,Centro
C1267,18,25000,97,25,60.54,4,Food,Bank_Transfer,Sur
C1268,32,50363,97,25,81.41,31,Beauty,Debit_Card,Oriente
C1269,24,53274,76,16,102.62,46,Home_Garden,Cash,Centro
C1270,33,56478,67,16,137.49,52,Luxury,Credit_Card,Sur
C1271,35,40048,80,19,60.83,27,Electronics,Debit_Card,Norte
C1272,18,25081,100,25,57.49,7,Books,Credit_Card,Occidente
C1273,36,73142,47,8,169.68,87,Luxury,Cash,Centro
C1274,26,69904,84,25,94.56,31,Home_Garden,PayPal,Oriente
C1275,27,52890,87,25,37.87,1,Clothing,Debit_Card,Oriente
C1276,45,76734,74,18,155.28,63,Books,Bank_Transfer,Sur
C1277,18,29083,100,25,75.97,37,Food,Credit_Card,Centro
C1278,36,89877,56,14,193.19,59,Beauty,Cash,Norte
C1279,34,63160,82,24,166.67,14,Electronics,Bank_Transfer,Norte
C1280,18,27676,96,25,20.45,3,Food,PayPal,Oriente
C1281,34,62910,74,16,84.34,51,Books,PayPal,Sur
C1282,41,32768,79,23,21.43,1,Beauty,Cash,Norte
C1283,27,48381,69,16,91.32,56,Home_Garden,Cash,Oriente
C1284,40,55505,69,16,111.1,52,Books,Bank_Transfer,Occidente
C1285,50,59546,18,7,93.89,95,Sports,Debit_Card,Sur
C1286,24,25000,95,24,87.41,33,Books,Cash,Norte
C1287,19,45768,89,18,114.74,42,Luxury,Bank_Transfer,Oriente
C1288,53,79802,60,20,150.53,46,Home_Garden,PayPal,Centro
C1289,29,62766,85,20,166.35,41,Sports,PayPal,Oriente
C1290,35,40864,87,19,25.3,63,Electronics,Credit_Card,Oriente
C1291,18,25000,100,25,58.32,26,Home_Garden,PayPal,Oriente
C1292,37,82986,82,22,194.03,25,Luxury,Credit_Card,Norte
C1293,29,62122,71,17,116.36,54,Beauty,Credit_Card,Occidente
C1294,26,32469,57,13,62.68,65,Beauty,Cash,Centro
C1295,45,80378,64,21,197.29,31,Home_Garden,Bank_Transfer,Norte
C1296,33,45555,59,13,96.29,50,Home_Garden,PayPal,Sur
C1297,40,40968,79,16,94.82,45,Food,Bank_Transfer,Occidente
C1298,41,51764,85,18,136.29,23,Sports,Debit_Card,Sur
C1299,38,46428,82,19,95.61,42,Luxury,Debit_Card,Occidente
C1300,32,53558,70,22,157.28,50,Books,Cash,Norte
C1301,43,38175,46,7,41.18,85,Food,Cash,Centro
C1302,36,40364,73,11,82.33,65,Clothing,Credit_Card,Sur
C1303,30,54268,82,23,127.07,40,Luxury,Bank_Transfer,Oriente
C1304,42,54868,67,15,97.93,31,Sports,Bank_Transfer,Oriente
C1305,23,37643,86,22,132.46,36,Beauty,PayPal,Occidente
C1306,45,57309,85,23,108.91,7,Home_Garden,Credit_Card,Sur
C1307,38,43552,63,18,72.11,50,Luxury,Bank_Transfer,Norte
C1308,34,48058,82,23,66.9,45,Food,Credit_Card,Occidente
C1309,47,64795,31,12,74.85,83,Clothing,Debit_Card,Oriente
C1310,42,36902,59,11,65.62,72,Home_Garden,PayPal,Occidente
C1311,22,43524,87,24,23.81,11,Home_Garden,Debit_Card,Oriente
C1312,38,32635,65,14,38.46,81,Home_Garden,PayPal,Centro
C1313,37,39492,87,20,78.12,44,Food,Credit_Card,Sur
C1314,34,73049,89,17,157.31,70,Luxury,Debit_Card,Sur
C1315,44,83355,62,18,167.46,26,Clothing,Cash,Norte
C1316,41,72297,68,17,168.84,49,Beauty,Credit_Card,Occidente
C1317,41,60148,79,23,128.45,38,Beauty,Debit_Card,Oriente
C1318,30,51100,95,25,94.24,20,Home_Garden,Debit_Card,Norte
C1319,23,30327,100,21,46.73,71,Food,Cash,Centro
C1320,39,61288,90,25,76.75,33,Beauty,Debit_Card,Centro
C1321,22,25000,90,25,74.47,20,Sports,Credit_Card,Oriente
C1322,50,68888,53,12,107.48,90,Sports,Credit_Card,Occidente
C1323,57,73952,28,1,186.87,132,Sports,Credit_Card,Norte
C1324,22,25000,100,21,21.4,28,Electronics,PayPal,Centro
C1325,34,98349,75,18,134.17,78,Luxury,Credit_Card,Occidente
C1326,19,38122,100,23,42.71,51,Beauty,Cash,Oriente
C1327,43,61791,68,15,110.76,83,Beauty,Credit_Card,Sur
C1328,36,77734,59,16,156.81,58,Electronics,Debit_Card,Occidente
C1329,30,84976,99,24,172.08,36,Luxury,Debit_Card,Sur
C1330,36,69182,67,18,136.08,55,Sports,PayPal,Sur
C1331,33,49315,100,19,95.54,36,Sports,Debit_Card,Norte
C1332,18,25000,98,22,49.12,23,Books,Debit_Card,Norte
C1333,27,25000,100,25,50.62,40,Luxury,PayPal,Occidente
C1334,32,53971,50,13,102.99,56,Clothing,Cash,Norte
C1335,18,40195,100,25,121.39,3,Home_Garden,Debit_Card,Sur
C1336,29,63208,76,18,155.93,51,Books,Credit_Card,Occidente
C1337,26,43836,86,23,102.53,25,Luxury,Debit_Card,Centro
C1338,31,47396,71,23,88.1,13,Books,Credit_Card,Norte
C1339,34,46335,77,22,128.96,2,Sports,Debit_Card,Centro
C1340,29,29514,99,25,74.16,3,Beauty,Credit_Card,Centro
C1341,29,47875,84,23,58.99,32,Clothing,Debit_Card,Occidente
C1342,58,97870,50,12,163.18,55,Books,PayPal,Occidente
C1343,32,73087,64,17,120.2,39,Beauty,Bank_Transfer,Centro
C1344,22,26959,85,23,90.33,32,Food,Debit_Card,Norte
C1345,34,30555,83,24,-27.94,1,Home_Garden,PayPal,Sur
C1346,26,25000,94,25,98.38,11,Food,Bank_Transfer,Norte
C1347,61,77372,32,8,123.62,75,Beauty,Cash,Norte
C1348,35,44171,71,14,121.48,49,Clothing,PayPal,Norte
C1349,34,58674,95,25,146.6,44,Clothing,Credit_Card,Oriente
C1350,34,58565,75,23,129.42,7,Home_Garden,Bank_Transfer,Centro
C1351,33,50644,100,25,117.85,47,Books,Credit_Card,Sur
C1352,18,42495,100,25,64.55,47,Sports,Credit_Card,Sur
C1353,42,61788,44,13,90.01,64,Clothing,Debit_Card,Norte
C1354,26,25890,92,21,31.55,43,Electronics,PayPal,Sur
C1355,34,50497,79,19,119.94,42,Clothing,Bank_Transfer,Sur
C1356,36,26796,80,24,96.85,36,Beauty,Bank_Transfer,Centro
C1357,39,36628,57,13,52.53,83,Food,Debit_Card,Sur
C1358,26,25000,86,22,61.68,52,Beauty,Bank_Transfer,Occidente
C1359,40,57405,56,10,118.7,100,Electronics,PayPal,Occidente
C1360,18,29008,100,19,84.11,50,Home_Garden,Credit_Card,Oriente
C1361,40,48627,61,19,64.99,32,Books,Cash,Occidente
C1362,25,50096,100,24,71.92,17,Beauty,PayPal,Norte
C1363,34,53570,88,21,156.56,36,Home_Garden,Cash,Centro
C1364,24,43555,100,23,44.05,26,Electronics,Cash,Oriente
C1365,32,42092,93,23,115.39,25,Food,Bank_Transfer,Norte
C1366,50,84073,63,18,178.76,34,Luxury,Debit_Card,Sur
C1367,61,91306,1,1,159.25,104,Electronics,Debit_Card,Sur
C1368,18,32401,83,17,64.64,58,Food,PayPal,Sur
C1369,41,69511,73,14,160.46,64,Clothing,Debit_Card,Centro
C1370,53,77555,57,16,206.15,51,Beauty,Credit_Card,Centro
C1371,28,31437,61,12,46.01,86,Electronics,Cash,Sur
C1372,31,31339,95,25,131.28,25,Food,Debit_Card,Norte
C1373,47,87119,75,17,151.53,73,Sports,PayPal,Centro
C1374,26,37075,81,18,61.31,42,Books,PayPal,Sur
C1375,18,40290,100,25,80.27,37,Books,Bank_Transfer,Occidente
C1376,39,48933,76,20,92.4,29,Food,Debit_Card,Oriente
C1377,28,48668,84,20,81.92,24,Electronics,Bank_Transfer,Sur
C1378,25,25793,96,21,84.56,30,Food,Cash,Sur
C1379,31,25000,69,23,87.39,27,Food,Credit_Card,Centro
C1380,32,61015,76,22,122.27,44,Books,Credit_Card,Norte
C1381,35,63548,80,19,155.5,45,Clothing,Credit_Card,Sur
C1382,54,80030,58,18,160.55,86,Home_Garden,Debit_Card,Oriente
C1383,37,54252,82,18,85.19,39,Electronics,Bank_Transfer,Occidente
C1384,22,47248,100,25,76.65,9,Sports,Bank_Transfer,Oriente
C1385,47,69345,68,11,107.16,83,Home_Garden,PayPal,Norte
C1386,18,34148,100,25,78.54,2,Electronics,PayPal,Oriente
C1387,18,41256,90,17,65.94,41,Sports,Cash,Sur
C1388,44,56423,67,20,128.89,75,Beauty,PayPal,Oriente
C1389,39,46854,83,17,120.76,49,Clothing,Bank_Transfer,Oriente
C1390,41,57152,54,13,137,84,Clothing,Debit_Card,Oriente
C1391,49,89927,67,15,150.45,44,Beauty,Debit_Card,Oriente
C1392,41,50899,57,13,109.51,92,Clothing,Bank_Transfer,Oriente
C1393,47,66533,26,6,123.23,91,Beauty,Cash,Occidente
C1394,29,42514,97,24,84.32,29,Clothing,Bank_Transfer,Occidente
C1395,38,73101,65,21,119.3,12,Electronics,Bank_Transfer,Oriente
C1396,28,48853,100,23,75.92,14,Electronics,Debit_Card,Norte
C1397,24,44454,96,23,74.41,31,Clothing,Credit_Card,Oriente
C1398,22,25000,79,20,67.66,38,Clothing,Cash,Centro
C1399,34,28323,96,25,43.52,31,Home_Garden,Bank_Transfer,Oriente
C1400,51,65334,30,7,68.11,94,Sports,Cash,Occidente
C1401,25,53166,94,22,100.67,45,Sports,Debit_Card,Sur
C1402,27,25000,81,19,55.93,61,Luxury,Debit_Card,Occidente
C1403,22,25000,87,21,59.69,47,Home_Garden,Cash,Sur
C1404,42,84507,72,16,139.37,40,Clothing,PayPal,Sur
C1405,45,75461,89,21,137.67,32,Luxury,Cash,Norte
C1406,36,48511,87,21,81.23,37,Electronics,Credit_Card,Centro
C1407,38,36832,78,14,115.78,73,Electronics,PayPal,Centro
C1408,18,25000,89,23,27.31,28,Clothing,Credit_Card,Sur
C1409,19,49774,100,25,103.3,32,Electronics,PayPal,Sur
C1410,31,58816,71,15,85.34,74,Electronics,PayPal,Occidente
C1411,41,76558,88,24,151.68,15,Electronics,PayPal,Norte
C1412,56,82705,81,21,163.51,47,Home_Garden,Cash,Oriente
C1413,33,39536,100,24,114.44,17,Food,Cash,Centro
C1414,33,58227,93,21,143.13,38,Books,Credit_Card,Centro
C1415,18,33910,100,25,76.13,23,Books,Bank_Transfer,Centro
C1416,21,47775,100,25,52.6,36,Food,Debit_Card,Centro
C1417,33,48977,90,21,103.76,34,Home_Garden,Bank_Transfer,Sur
C1418,46,74064,41,12,138.19,88,Sports,Cash,Norte
C1419,30,31191,81,24,13.76,16,Electronics,Cash,Occidente
C1420,36,30117,70,21,-3.86,39,Books,Cash,Oriente
C1421,46,26624,72,12,30.12,78,Luxury,Cash,Norte
C1422,36,69978,56,10,159.7,81,Clothing,PayPal,Occidente
C1423,46,69610,46,7,95.66,101,Clothing,Credit_Card,Sur
C1424,35,84642,75,20,145.23,30,Luxury,Credit_Card,Centro
C1425,48,75705,75,19,169.23,26,Sports,Cash,Oriente
C1426,32,68550,73,21,161.01,24,Food,Cash,Oriente
C1427,24,25000,98,25,71.57,49,Books,Bank_Transfer,Sur
C1428,53,79520,36,12,172.13,82,Beauty,PayPal,Sur
C1429,40,52504,60,15,59.89,75,Home_Garden,Bank_Transfer,Sur
C1430,41,48907,55,20,139.97,27,Books,Bank_Transfer,Norte
C1431,18,46278,72,18,115.53,47,Books,Bank_Transfer,Occidente
C1432,39,59722,84,19,121.2,52,Luxury,Debit_Card,Oriente
C1433,18,32685,89,17,26.63,44,Luxury,Cash,Occidente
C1434,54,79605,44,9,116.78,66,Books,Debit_Card,Sur
C1435,54,66379,57,14,124.8,56,Food,Debit_Card,Norte
C1436,38,33558,59,15,66.82,71,Electronics,Debit_Card,Centro
C1437,54,92251,77,18,169.01,70,Clothing,Credit_Card,Centro
C1438,42,39414,46,11,74.99,66,Clothing,Cash,Norte
C1439,30,25000,65,17,16.53,38,Beauty,Credit_Card,Norte
C1440,50,47350,64,12,60.26,78,Clothing,Debit_Card,Occidente
C1441,29,53645,99,25,151.08,24,Beauty,PayPal,Centro
C1442,40,55333,55,14,99.64,74,Home_Garden,Cash,Sur
C1443,27,59062,78,20,118.59,14,Books,Credit_Card,Norte
C1444,43,79605,41,15,140.16,84,Books,Bank_Transfer,Sur
C1445,54,68859,51,10,121.5,78,Books,Cash,Oriente
C1446,40,60609,58,18,96.75,37,Food,Cash,Occidente
C1447,56,50831,42,8,158.4,73,Beauty,Debit_Card,Norte
C1448,28,44213,100,22,131.59,22,Luxury,Credit_Card,Occidente
C1449,18,25000,100,25,46.87,21,Food,PayPal,Occidente
C1450,18,25000,92,18,-1.83,40,Electronics,Debit_Card,Occidente
C1451,53,86822,47,12,149.37,69,Luxury,PayPal,Centro
C1452,57,75960,46,6,165.79,103,Beauty,Bank_Transfer,Norte
C1453,37,34130,64,18,50.57,56,Food,Cash,Norte
C1454,29,39677,74,15,60.83,51,Beauty,PayPal,Occidente
C1455,31,65816,71,11,134.89,60,Luxury,Credit_Card,Oriente
C1456,42,51935,54,17,61.31,45,Home_Garden,Debit_Card,Oriente
C1457,35,35674,70,17,147.05,61,Home_Garden,Bank_Transfer,Oriente
C1458,37,64359,69,16,123.27,42,Sports,Bank_Transfer,Sur
C1459,36,49717,70,25,121.88,27,Clothing,Bank_Transfer,Norte
C1460,28,68327,48,15,145.18,58,Luxury,Cash,Norte
C1461,23,41139,60,20,80.24,29,Books,Debit_Card,Centro
C1462,25,30550,100,20,69.72,48,Clothing,Cash,Occidente
C1463,63,62365,54,12,135.34,61,Electronics,Credit_Card,Norte
C1464,29,56915,78,19,127.04,16,Electronics,PayPal,Occidente
C1465,21,28539,100,25,34.26,31,Sports,Cash,Sur
C1466,18,25000,96,25,49.46,25,Beauty,PayPal,Centro
C1467,65,68248,48,12,154.82,67,Beauty,Credit_Card,Sur
C1468,38,70004,69,15,144.2,54,Food,Cash,Occidente
C1469,40,60085,68,20,113.85,58,Books,Credit_Card,Oriente
C1470,56,94760,7,4,145.37,101,Food,Cash,Sur
C1471,18,32476,95,24,96.1,43,Luxury,Debit_Card,Occidente
C1472,18,25000,100,25,70.48,20,Clothing,Credit_Card,Sur
C1473,23,70288,87,23,109.5,32,Electronics,Cash,Sur
C1474,24,25000,71,13,37.85,79,Home_Garden,Debit_Card,Norte
C1475,47,65798,100,22,129.52,39,Books,Cash,Sur
C1476,36,52481,61,19,102.8,61,Food,Cash,Occidente
C1477,41,35387,62,14,40.2,76,Books,Debit_Card,Oriente
C1478,18,48327,81,18,126.11,79,Beauty,Bank_Transfer,Occidente
C1479,35,48118,89,22,79.31,19,Sports,Credit_Card,Oriente
C1480,27,76191,100,25,164.55,1,Luxury,Cash,Oriente
C1481,45,54711,45,5,152.02,122,Luxury,Credit_Card,Centro
C1482,60,108902,47,10,180.68,65,Luxury,Cash,Sur
C1483,18,50185,82,24,61.93,34,Home_Garden,PayPal,Norte
C1484,45,54661,36,11,98.15,72,Home_Garden,Cash,Norte
C1485,51,63202,40,11,150.66,97,Books,PayPal,Oriente
C1486,42,69544,68,17,163.89,79,Beauty,Cash,Occidente
C1487,30,58273,90,22,177.36,39,Home_Garden,Credit_Card,Centro
C1488,58,103409,37,14,207.34,36,Home_Garden,Debit_Card,Sur
C1489,51,63924,32,6,155.95,98,Beauty,Credit_Card,Sur
C1490,18,25000,100,25,47.42,1,Clothing,Credit_Card,Oriente
C1491,32,45649,68,18,85.03,20,Luxury,Debit_Card,Centro
C1492,35,50068,72,20,115.19,48,Home_Garden,Debit_Card,Centro
C1493,54,74122,51,12,120.58,84,Books,Credit_Card,Centro
C1494,31,25000,96,21,72.82,56,Clothing,Debit_Card,Occidente
C1495,44,55576,58,17,126.58,36,Books,Credit_Card,Occidente
C1496,18,53312,94,24,95.53,35,Sports,Credit_Card,Centro
C1497,39,48137,88,20,62.11,43,Beauty,Bank_Transfer,Norte
C1498,47,81267,61,12,181.78,56,Home_Garden,PayPal,Oriente
C1499,57,89082,58,13,177.62,54,Beauty,PayPal,Sur
C1500,39,65244,88,16,122.11,48,Books,Debit_Card,Sur
C1501,30,28774,74,18,66.13,48,Food,Bank_Transfer,Sur
C1502,28,25000,83,24,-2.07,65,Sports,PayPal,Norte
C1503,39,43044,75,20,115.25,60,Clothing,PayPal,Occidente
C1504,46,69720,47,14,135.98,68,Sports,Credit_Card,Oriente
C1505,18,56459,90,20,131.41,29,Home_Garden,Cash,Sur
C1506,43,77191,67,14,187.82,56,Sports,Debit_Card,Sur
C1507,50,68531,51,11,122.5,76,Clothing,Debit_Card,Oriente
C1508,34,44325,79,18,95.58,20,Books,Debit_Card,Centro
C1509,18,25000,75,19,79.69,45,Food,Debit_Card,Centro
C1510,34,60706,69,17,114.76,54,Books,Bank_Transfer,Norte
C1511,51,71659,55,12,132.14,59,Beauty,Bank_Transfer,Centro
C1512,59,75591,30,7,180.8,89,Sports,Credit_Card,Occidente
C1513,55,82503,43,10,195.46,85,Books,Bank_Transfer,Centro
C1514,49,57930,51,8,111.6,66,Food,Debit_Card,Norte
C1515,47,25000,48,11,57.98,47,Sports,Debit_Card,Oriente
C1516,29,49893,87,24,93.82,14,Electronics,Credit_Card,Centro
C1517,43,75341,48,12,145.44,74,Food,Credit_Card,Occidente
C1518,50,59998,80,21,113.31,1,Electronics,Debit_Card,Oriente
C1519,24,25000,86,23,41.6,37,Electronics,Cash,Norte
C1520,42,63857,50,9,113.74,92,Clothing,Debit_Card,Oriente
C1521,32,41331,83,15,128.9,67,Clothing,Debit_Card,Centro
C1522,39,73728,80,25,153.02,32,Electronics,Cash,Oriente
C1523,34,38558,85,17,59.8,50,Clothing,Cash,Oriente
C1524,47,28546,43,14,63.83,62,Luxury,Credit_Card,Occidente
C1525,28,42420,100,25,120.06,10,Clothing,Credit_Card,Occidente
C1526,37,47998,69,15,150.36,48,Electronics,Credit_Card,Sur
C1527,40,62321,71,16,90.91,59,Sports,Bank_Transfer,Norte
C1528,36,61195,51,11,80.17,52,Electronics,Bank_Transfer,Occidente
C1529,46,77655,55,15,139.53,46,Electronics,PayPal,Norte
C1530,39,46922,61,14,131.09,42,Books,PayPal,Centro
C1531,24,35760,95,25,96.46,1,Luxury,Bank_Transfer,Sur
C1532,43,68369,61,20,121.98,66,Home_Garden,Cash,Norte
C1533,30,40735,65,14,84.69,98,Clothing,Bank_Transfer,Oriente
C1534,47,77022,67,18,111.71,50,Food,Cash,Oriente
C1535,41,73965,55,16,163.18,77,Electronics,Bank_Transfer,Sur
C1536,52,84234,72,19,208.91,29,Food,Bank_Transfer,Centro
C1537,18,25000,100,22,50.83,40,Luxury,PayPal,Norte
C1538,25,25000,87,25,-5.23,27,Books,Credit_Card,Oriente
C1539,59,96244,47,10,219.37,59,Sports,Debit_Card,Norte
C1540,36,35911,66,18,109.42,72,Home_Garden,Credit_Card,Centro
C1541,24,34509,98,25,63.62,29,Electronics,PayPal,Centro
C1542,18,25000,100,25,76.94,10,Electronics,PayPal,Sur
C1543,50,58344,51,9,76.32,111,Food,Debit_Card,Oriente
C1544,47,75963,50,15,99.71,39,Luxury,Credit_Card,Oriente
C1545,23,25000,100,25,80.05,10,Sports,PayPal,Occidente
C1546,35,62941,100,25,111.32,1,Electronics,PayPal,Oriente
C1547,47,72161,57,13,140.24,38,Food,Cash,Norte
C1548,41,55307,67,8,96.4,112,Luxury,Bank_Transfer,Occidente
C1549,42,37971,46,9,89.38,60,Home_Garden,Debit_Card,Occidente
C1550,58,90173,31,13,152.68,90,Books,Credit_Card,Oriente
C1551,41,46424,65,17,51.48,32,Food,PayPal,Norte
C1552,18,25000,100,24,33.17,4,Food,Credit_Card,Centro
C1553,24,25000,89,24,43.92,43,Beauty,Debit_Card,Norte
C1554,43,53515,66,18,130.68,76,Luxury,Debit_Card,Sur
C1555,33,56783,75,18,154.5,72,Electronics,PayPal,Centro
C1556,41,78340,52,14,200.72,46,Food,Credit_Card,Centro
C1557,47,91728,32,12,184.94,67,Sports,Credit_Card,Sur
C1558,34,55903,73,16,137.15,54,Electronics,Bank_Transfer,Norte
C1559,55,77019,45,9,189.17,71,Beauty,PayPal,Norte
C1560,43,58676,57,19,127.89,39,Home_Garden,Credit_Card,Norte
C1561,41,55442,57,14,102.73,68,Books,Bank_Transfer,Oriente
C1562,41,34441,60,18,97.37,68,Beauty,Credit_Card,Centro
C1563,36,46546,51,19,85.48,18,Food,Cash,Oriente
C1564,18,25000,100,25,50.75,1,Clothing,Bank_Transfer,Sur
C1565,21,56239,89,25,101.75,61,Food,Credit_Card,Centro
C1566,22,29238,100,25,53.3,12,Clothing,PayPal,Sur
C1567,51,81321,55,13,119.35,70,Food,Debit_Card,Occidente
C1568,28,39069,100,24,67.38,16,Home_Garden,Debit_Card,Centro
C1569,29,38957,75,23,139.43,30,Books,Cash,Oriente
C1570,38,25128,82,23,29.55,61,Clothing,Bank_Transfer,Sur
C1571,65,77986,29,3,144.17,138,Food,Cash,Norte
C1572,29,26713,75,25,68.75,28,Home_Garden,Bank_Transfer,Oriente
C1573,53,80648,72,20,128.58,52,Home_Garden,Cash,Centro
C1574,35,55015,93,23,71.04,46,Sports,Bank_Transfer,Centro
C1575,28,25000,98,25,50.32,44,Home_Garden,Cash,Centro
C1576,33,34348,85,23,92.67,23,Home_Garden,PayPal,Sur
C1577,43,82294,41,11,204.83,85,Food,Cash,Centro
C1578,31,25000,100,22,38.12,35,Food,Debit_Card,Oriente
C1579,18,25000,100,25,79.09,36,Home_Garden,Cash,Oriente
C1580,18,39049,92,25,99.35,38,Food,Debit_Card,Norte
C1581,59,95381,40,8,157.51,87,Electronics,Debit_Card,Occidente
C1582,33,60832,66,13,170.72,49,Food,Bank_Transfer,Centro
C1583,40,56913,75,18,141.63,47,Luxury,Bank_Transfer,Norte
C1584,38,30846,73,17,39.12,38,Food,PayPal,Norte
C1585,44,62082,49,9,146.84,101,Clothing,Debit_Card,Norte
C1586,27,53979,96,24,142.17,35,Luxury,PayPal,Sur
C1587,62,71677,53,12,149.74,63,Home_Garden,Bank_Transfer,Norte
C1588,44,55355,57,11,100.41,72,Clothing,Credit_Card,Occidente
C1589,37,52553,65,13,128.46,59,Sports,PayPal,Oriente
C1590,57,93629,25,6,237.22,86,Sports,Debit_Card,Norte
C1591,34,43562,71,13,105.87,77,Home_Garden,PayPal,Sur
C1592,64,104408,22,7,234.99,95,Home_Garden,Cash,Centro
C1593,39,57974,69,15,96.82,71,Electronics,PayPal,Oriente
C1594,18,49875,100,18,98.53,46,Electronics,Bank_Transfer,Norte
C1595,41,49642,83,19,127.3,20,Luxury,Bank_Transfer,Occidente
C1596,27,42849,100,24,98.17,21,Beauty,Cash,Sur
C1597,38,58705,61,19,100.92,55,Clothing,PayPal,Sur
C1598,37,58591,100,25,149.64,32,Home_Garden,Cash,Sur
C1599,50,41554,50,18,59.06,33,Sports,Bank_Transfer,Centro
C1600,54,85516,70,16,109.05,54,Luxury,Credit_Card,Occidente
C1601,36,71222,58,12,105.27,98,Sports,Credit_Card,Norte
C1602,21,38835,100,25,65.58,42,Books,Cash,Sur
C1603,22,33102,96,25,79.81,36,Luxury,PayPal,Sur
C1604,45,71657,81,20,145.43,12,Electronics,Credit_Card,Norte
C1605,64,111658,22,7,254.49,102,Home_Garden,PayPal,Sur
C1606,28,42642,86,25,90.94,23,Luxury,PayPal,Sur
C1607,18,25000,82,19,46.07,68,Food,Bank_Transfer,Oriente
C1608,24,51058,82,20,126.55,50,Beauty,Debit_Card,Centro
C1609,36,45714,86,18,23.26,42,Home_Garden,PayPal,Occidente
C1610,34,79810,62,14,207.28,41,Food,Debit_Card,Centro
C1611,25,46351,86,25,37.52,18,Food,Cash,Oriente
C1612,50,100067,74,20,195.03,32,Books,PayPal,Sur
C1613,24,35372,68,18,96.4,65,Luxury,PayPal,Norte
C1614,18,30911,91,25,87.3,14,Luxury,Credit_Card,Oriente
C1615,34,61375,94,20,144.87,45,Books,PayPal,Occidente
